Timestamp,Interface,Protocol,Direction,Message Name,Additional Info
"6/5/2023 9:13:19.586 PM,N/A,SIP,IMS → UE,SIP 200 OK,""Chip Type = Qualcomm, Direction = Rx, CSeq = 2 PRACK"""
6/5/2023 9:13:19.586 PM,,,Event,VoNR Bearer Setup,SessionId = 1; QFI 4; 5QI = 1
6/5/2023 9:13:19.633 PM,NR-Uu,NR-RRC,gNB → UE,NR5G RRC Reconfiguration,
"6/5/2023 9:13:19.633 PM,,,Event,NR DRB Setup,""Drb-Identity = 1,3,2"""
6/5/2023 9:13:19.633 PM,,,Event,NR EventA3 Report Configuration,Report Config: 1 Meas ID: 1
6/5/2023 9:13:19.652 PM,N/A,N/A,N/A,CM State,
6/5/2023 9:13:19.717 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration State,
6/5/2023 9:13:19.717 PM,NR-Uu,NR-RRC,UE → gNB,NR5G RRC Reconfiguration Complete,
6/5/2023 9:13:19.717 PM,N/A,NR5G L1,N/A,QC5GNR Rach Trigger,RACH Reason = (2) HANDOVER
6/5/2023 9:13:19.717 PM,N/A,NR5G L1,N/A,QC5GNR Rach Attempt,RACH Result = (0) SUCCESS
6/5/2023 9:13:19.717 PM,N/A,NR5G L1,N/A,QC5GNR MIB,
6/5/2023 9:13:19.717 PM,,,Event,NR RACH Attempt,CRNTI:7502; RACH reason:Handover
"6/5/2023 9:13:19.717 PM,,,Event,NR RACH Success,""Num Attempt:1; TA value:26; SCS:(1) 30 KHz,(0) 15 KHz; CRNTI:"""
6/5/2023 9:13:19.718 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration State,
6/5/2023 9:13:19.718 PM,NR-Uu,NR-RRC,gNB → UE,NR5G System Information Block Type1,
6/5/2023 9:13:19.718 PM,NAS,5GMM,UE → AMF,NR5G Registration Request,
6/5/2023 9:13:19.718 PM,,,Event,NR Registration Request,
6/5/2023 9:13:19.718 PM,,,Event,NR Registration Failure,
6/5/2023 9:13:19.772 PM,N/A,NR5G L1,N/A,QC5GNR PRACH Power for All Sampling,
6/5/2023 9:13:19.772 PM,NR-Uu,NR-RRC,UE → gNB,NR5G Ul Information Transfer,
6/5/2023 9:13:19.772 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration State,
6/5/2023 9:13:19.772 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:13:20.000 PM,N/A,GPS,N/A,GPS,""Long: -84.139587, Lat: 33.873749; Heading: 227.8457; Speed: 7; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result SCell1,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR S1,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:13:20.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for Scell 2,
6/5/2023 9:13:20.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:13:20.034 PM,NR-Uu,NR-RRC,gNB → UE,NR5G DL Information Transfer,
6/5/2023 9:13:20.034 PM,NAS,5GMM,AMF → UE,NR5G Registration Accept,
6/5/2023 9:13:20.074 PM,NR-Uu,NR-RRC,UE → gNB,NR5G Measurement Report,
6/5/2023 9:13:20.074 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:20.074 PM,NR-Uu,NR-RRC,gNB → UE,NR5G RRC Reconfiguration,
6/5/2023 9:13:20.154 PM,NR-Uu,NR-RRC,UE → gNB,NR5G Measurement Report,
6/5/2023 9:13:20.154 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration State,
6/5/2023 9:13:20.154 PM,NR-Uu,NR-RRC,UE → gNB,NR5G RRC Reconfiguration Complete,
"6/5/2023 9:13:20.154 PM,N/A,SIP,IMS → UE,SIP 180 Ringing,""Chip Type = Qualcomm, Direction = Rx, CSeq = 1 INVITE"""
6/5/2023 9:13:20.154 PM,,,Event,VoNR Call Success Event,SIPCallID : 5Tee_iQ4tut-bNyCiggb6g..@10.28.240.170
6/5/2023 9:13:20.155 PM,NR-Uu,NR-RRC,gNB → UE,NR5G RRC Reconfiguration,
6/5/2023 9:13:20.244 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration State,
6/5/2023 9:13:20.244 PM,NR-Uu,NR-RRC,UE → gNB,NR5G RRC Reconfiguration Complete,
6/5/2023 9:13:20.245 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:20.565 PM,NR-Uu,NR-RRC,gNB → UE,NR5G System Information,
6/5/2023 9:13:20.565 PM,NR-Uu,NR-RRC,gNB → UE,NR5G System Information Block Type1,
6/5/2023 9:13:20.565 PM,NR-Uu,NR-RRC,gNB → UE,NR5G System Information,
6/5/2023 9:13:20.565 PM,N/A,NR5G L1,N/A,QC5GNR MIB,
6/5/2023 9:13:20.565 PM,N/A,NR5G L1,N/A,QC5GNR MIB,
6/5/2023 9:13:20.662 PM,N/A,N/A,N/A,CM State,
6/5/2023 9:13:20.715 PM,NR-Uu,NR-RRC,gNB → UE,NR5G System Information,
6/5/2023 9:13:20.716 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:13:20.956 PM,N/A,SIP,IMS → UE,SIP 200 OK,""Chip Type = Qualcomm, Direction = Rx, CSeq = 1 INVITE"""
"6/5/2023 9:13:21.000 PM,N/A,GPS,N/A,GPS,""Long: -84.139618, Lat: 33.873730; Heading: 233.1191; Speed: 5; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR S1,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:13:21.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:13:21.000 PM,N/A,N/A,N/A,Technology Decision,
"6/5/2023 9:13:21.019 PM,N/A,SIP,UE → IMS,SIP ACK,""Chip Type = Qualcomm, Direction = Tx, CSeq = 1 ACK"""
6/5/2023 9:13:21.019 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:21.268 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:21.503 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:21.836 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:13:22.000 PM,N/A,GPS,N/A,GPS,""Long: -84.139618, Lat: 33.873730; Heading: N/A; Speed: 5; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:13:22.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:13:22.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:13:22.092 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:22.436 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:22.656 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:22.891 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:13:23.000 PM,N/A,GPS,N/A,GPS,""Long: -84.139664, Lat: 33.873711; Heading: 243.2801; Speed: 6; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:13:23.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:13:23.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:13:23.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:13:23.046 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:23.309 PM,NR-Uu,NR-RRC,gNB → UE,NR5G RRC Reconfiguration,
6/5/2023 9:13:23.309 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration State,
6/5/2023 9:13:23.309 PM,NR-Uu,NR-RRC,UE → gNB,NR5G RRC Reconfiguration Complete,
6/5/2023 9:13:23.309 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:23.561 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:23.576 PM,N/A,N/A,N/A,CM State,
6/5/2023 9:13:23.799 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:13:24.000 PM,N/A,GPS,N/A,GPS,""Long: -84.139801, Lat: 33.873508; Heading: 209.4312; Speed: 0; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:13:24.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:13:24.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:13:24.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:13:24.060 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:24.380 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:24.592 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:24.659 PM,N/A,N/A,N/A,CM State,
6/5/2023 9:13:24.948 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:13:25.000 PM,N/A,GPS,N/A,GPS,""Long: -84.139686, Lat: 33.873692; Heading: 27.43838; Speed: 6; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:13:25.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:13:25.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:13:25.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:13:25.188 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:25.468 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:25.663 PM,N/A,N/A,N/A,CM State,
6/5/2023 9:13:25.709 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:25.996 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:13:26.000 PM,N/A,GPS,N/A,GPS,""Long: -84.139686, Lat: 33.873692; Heading: N/A; Speed: 6; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:13:26.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information DL,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR UL Physical Throughput Information PCell,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP Throughput Information UL,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR UL RLC Throughput Information,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR ENDC TxPwr,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR AFCSNR P,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR SSB and TRS SNR information for pcell,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP DL Statistics,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR PDCP UL Statistics,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC DL Statistics,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR RLC UL Statistics,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR Uplink stats,
6/5/2023 9:13:26.000 PM,N/A,NR5G L1,N/A,QC5GNR RRC Configuration Info for pcell,
6/5/2023 9:13:26.000 PM,N/A,N/A,N/A,Technology Decision,
6/5/2023 9:13:26.238 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:26.655 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
6/5/2023 9:13:26.670 PM,N/A,N/A,N/A,CM State,
6/5/2023 9:13:26.908 PM,N/A,NR5G L1,N/A,QC5GNR MAC CDRX Config,
"6/5/2023 9:13:27.000 PM,N/A,GPS,N/A,GPS,""Long: -84.139717, Lat: 33.873669; Heading: 227.97; Speed: 8; Satellites: N/A; BarometricAltitude: N/A;"""
6/5/2023 9:13:27.000 PM,N/A,N/A,N/A,RTPA (RTP Audio),
6/5/2023 9:13:27.000 PM,N/A,NR5G L1,N/A,QC5GNR Searcher Measurement Result,
6/5/2023 9:13:27.000 PM,N/A,NR5G L1,N/A,QC5GNR BRS Measurement Result for PCell SSB,
6/5/2023 9:13:27.000 PM,N/A,NR5G L1,N/A,QC5GNR Tx Power Control Information for PCell,
6/5/2023 9:13:27.000 PM,N/A,NR5G L1,N/A,QC5GNR Channel State Factor PCell,
6/5/2023 9:13:27.000 PM,N/A,NR5G L1,N/A,QC5GNR PDSCH Information for PCell,
6/5/2023 9:13:27.000 PM,N/A,NR5G L1,N/A,QC5GNR PUSCH Information for PCell,
6/5/2023 9:13:27.000 PM,N/A,NR5G L1,N/A,QC5GNR DCI Count Information for PCell,
6/5/2023 9:13:27.000 PM,N/A,NR5G L1,N/A,QC5GNR Physical & Mac Layer Throughput Information PCell,
6/5/2023 9:13:27.000 PM,N/A,NR5G L1,N/A,QC5GNR DL RLC Throughput Information,
